Darījumu skaits atlasē,Darījuma ID,Objekts,Īpašuma kadastra numurs,Adreses pieraksts,Novads,Pilsēta,Pagasts,Darījuma datums,"Darījuma summa, EUR",Zemes vienību kadastra apzīmējumi(saraksts) (viena darījuma ietvaros) ,Zemes daļas(skaitītājs),Zemes daļas(saucējs),"Pārdotā zemes kopplatība, m2 ",NĪLM grupas kods (lielākais pēc platības),NĪLM kodi(saraksts),Būvju skaits ,Būves kadastra apzīmējums,Būves daļas(skaitītājs),Būves daļas(saucējs),Būves lietošanas veida nosaukums,Būves lietošanas veida kods,Būves virszemes stāvu skaits,"Būves apbūves laukums, m2","Būves kopplatība, m2","Būves būvtilpums, m3",Būves ārsienu materiāla nosaukums,Būves ekspluatācijas uzsākšanas gads,"Būves fiziskais nolietojums, %",Būves kadastra apzīmējumu saraksts (viena darījuma ietvaros),Telpu grupu skaits (viena darījuma ietvaros),Dzīvokļu skaits (viena darījuma ietvaros),Telpu grupas kadastra apzīmējums,Telpu grupas daļas(skaitītājs),Telpu grupas daļas(saucējs),Telpu grupas lietošanas veida kods,Telpu grupas zemākais stāvs,Telpu grupas augstākais stāvs,"Telpu grupas platība, m2","Dzīvokļa kopplatība, m2",Telpu skaits telpu grupā,Istabu skaits dzīvoklī
24464,1123917,Dz,01009121448,"Brīvības iela 136 - 11, Rīga, LV-1012",NULL,Rīga,NULL,1/24/2023,70000,01000270036,427,19063,31.31, 07,"703(1240), 801(104), 1001(54)",2,01000270036001,427,19063,Triju vai vairāku dzīvokļu mājas,1122,7,931.2,4281.7,21350,2907 - Māla ķieģeļi,1920,35,"1000270036002, 1000270036001",0,1,01000270036001011,1,1,1122,1,1,85.4,85.4,10,4
24464,1133288,Dz,01009127895,"Brīvības iela 136 - 40, Rīga, LV-1012",NULL,Rīga,NULL,4/3/2023,2000,01000270036,425,38126,15.58, 07,"703(1240), 801(104), 1001(54)",2,01000270036001,425,38126,Triju vai vairāku dzīvokļu mājas,1122,7,931.2,4281.7,21350,2907 - Māla ķieģeļi,1920,35,"1000270036002, 1000270036001",0,1,01000270036001040,1,1,1122,-1,-1,42.5,42.5,5,0
24464,1170959,Dz,01009127895,"Brīvības iela 136 - 40, Rīga, LV-1012",NULL,Rīga,NULL,12/13/2023,44000,01000270036,425,38126,15.58, 07,"703(1240), 801(104), 1001(54)",2,01000270036001,425,38126,Triju vai vairāku dzīvokļu mājas,1122,7,931.2,4281.7,21350,2907 - Māla ķieģeļi,1920,35,"1000270036002, 1000270036001",0,1,01000270036001040,1,1,1122,-1,-1,42.5,42.5,5,0
2211,1173053,T,01009248316,"Brīvības iela 136 - 41, Rīga, LV-1012",NULL,Rīga,NULL,1/2/2024,20500,01000270036,49,3000,22.83, 07,"703(1240), 801(104), 1001(54)",2,01000270036001,49,3000,Triju vai vairāku dzīvokļu mājas,1122,7,931.2,4281.7,21350,2907 - Māla ķieģeļi,1920,35,"1000270036002, 1000270036001",1,0,01000270036001032,1,1,1230,-1,-1,63.7,0,5,0
24464,1173053,T,01009248316,"Brīvības iela 136 - 41, Rīga, LV-1012",NULL,Rīga,NULL,1/2/2024,20500,01000270036,49,3000,22.83, 07,"703(1240), 801(104), 1001(54)",2,01000270036001,49,3000,Triju vai vairāku dzīvokļu mājas,1122,7,931.2,4281.7,21350,2907 - Māla ķieģeļi,1920,35,"1000270036002, 1000270036001",1,0,01000270036001032,1,1,1230,-1,-1,63.7,0,5,0
24464,1133883,Dz,01009096165,"Brīvības iela 142 - 10, Rīga, LV-1012",NULL,Rīga,NULL,3/30/2023,112900,01000270033,41,1242,35.42, 07,"703(701), 801(372)",1,01000270033001,41,1242,Triju vai vairāku dzīvokļu mājas,1122,7,280.6,1608.4,6978,2907 - Māla ķieģeļi,1914,65,01000270033001,0,1,01000270033001010,1,1,1122,4,4,49.2,49.2,3,2
24464,1127008,Dz,01009096166,"Brīvības iela 142 - 11, Rīga, LV-1012",NULL,Rīga,NULL,2/7/2023,111000,01000270033,20,621,34.56, 07,"703(701), 801(372)",1,01000270033001,20,621,Triju vai vairāku dzīvokļu mājas,1122,7,280.6,1608.4,6978,2907 - Māla ķieģeļi,1914,65,01000270033001,0,1,01000270033001011,1,1,1122,5,5,48,48,3,2
24464,1130452,Dz,01009096170,"Brīvības iela 142 - 16, Rīga, LV-1012",NULL,Rīga,NULL,3/9/2023,113000,01000270033,487,14904,35.06, 07,"703(701), 801(372)",1,01000270033001,487,14904,Triju vai vairāku dzīvokļu mājas,1122,7,280.6,1608.4,6978,2907 - Māla ķieģeļi,1914,65,01000270033001,0,1,01000270033001016,1,1,1122,6,6,48.7,48.7,3,2
24464,1159250,Dz,01009096171,"Brīvības iela 142 - 17, Rīga, LV-1012",NULL,Rīga,NULL,9/21/2023,105000,01000270033,491,14904,35.35, 07,"703(701), 801(372)",1,01000270033001,491,14904,Triju vai vairāku dzīvokļu mājas,1122,7,280.6,1608.4,6978,2907 - Māla ķieģeļi,1914,65,01000270033001,0,1,01000270033001017,1,1,1122,6,6,49.1,49.1,3,2
24464,1156971,Dz,01009263907,"Brīvības iela 147 - 11, Rīga, LV-1012",NULL,Rīga,NULL,9/5/2023,177000,01000260053,810,15859,35.5, 07,"703(523), 801(109), 1001(32), 1104(31)",2,01000260053001,810,15859,Triju vai vairāku dzīvokļu mājas,1122,7,304,1538.4,7163,2907 - Māla ķieģeļi,1930,51,"1000260053002, 1000260053001",0,1,01000260053001014,1,1,1122,5,5,81.6,81.6,6,3
24464,1134902,Dz,01009251742,"Brīvības iela 148 - 28, Rīga, LV-1012",NULL,Rīga,NULL,4/14/2023,21000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000270029001,452,54991,Triju vai vairāku dzīvokļu mājas,1122,6,1287.3,6849,31106,"2907 - Māla ķieģeļi, 2908 - Silikātķieģeļi",1912,60,"1000270029002, 1000270029001",0,1,01000270029001028,1,1,1122,2,2,45.2,45.2,5,2
2211,1176752,Dz,01009252428,"Brīvības iela 148 - 31, Rīga, LV-1012",NULL,Rīga,NULL,12/12/2023,43800,NULL,NULL,NULL,NULL,NULL,NULL,2,01000270029001,457,54991,Triju vai vairāku dzīvokļu mājas,1122,6,1287.3,6850.3,31106,"2907 - Māla ķieģeļi, 2908 - Silikātķieģeļi",1912,60,"1000270029002, 1000270029001",0,1,01000270029001031,1,1,1122,5,5,45.7,45.7,5,2
24464,1139890,Dz,01009251733,"Brīvības iela 148 - 44, Rīga, LV-1012",NULL,Rīga,NULL,5/12/2023,36000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000270029001,541,54991,Triju vai vairāku dzīvokļu mājas,1122,6,1287.3,6849,31106,"2907 - Māla ķieģeļi, 2908 - Silikātķieģeļi",1912,60,"1000270029002, 1000270029001",0,1,01000270029001044,1,1,1122,5,5,54.1,54.1,8,2
24464,1128835,Dz,01009257429,"Brīvības iela 150 - 18, Rīga, LV-1012",NULL,Rīga,NULL,2/28/2023,50000,01000270028,809,38463,32.45, 07,"702(283), 703(1046), 801(214)",3,01000270028001,809,38463,Triju vai vairāku dzīvokļu mājas,1122,6,716,3517.2,15737,2907 - Māla ķieģeļi,1914,34,"1000270028003, 1000270028002, 1000270028001",0,1,01000270028001018,1,1,1122,3,3,80.9,80.9,9,4
2211,1173979,Dz,01009258423,"Brīvības iela 150 - 7, Rīga, LV-1012",NULL,Rīga,NULL,1/9/2024,120000,01000270028,348,12821,41.88, 07,"702(283), 703(1046), 801(214)",3,01000270028001,348,12821,Triju vai vairāku dzīvokļu mājas,1122,6,716,3517.4,15737,2907 - Māla ķieģeļi,1914,34,"1000270028003, 1000270028002, 1000270028001",0,1,01000270028001007,1,1,1122,3,3,104.4,98.1,11,5
24464,1155228,Dz,01009153337,"Brīvības iela 152 - 15, Rīga, LV-1012",NULL,Rīga,NULL,8/29/2023,71000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000270027001,502,26655,Triju vai vairāku dzīvokļu mājas,1122,8,508.5,3397.1,12012,23 - Dzelzsbetons,1984,20,01000270027001,0,1,01000270027001015,1,1,1122,6,6,50.2,47.7,7,2
24464,1122856,Dz,01009157097,"Brīvības iela 152 - 17, Rīga, LV-1012",NULL,Rīga,NULL,1/13/2023,80000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000270027001,667,26655,Triju vai vairāku dzīvokļu mājas,1122,8,508.5,3397.1,12012,23 - Dzelzsbetons,1984,20,01000270027001,0,1,01000270027001017,1,1,1122,7,7,66.7,64.2,8,3
24464,1142188,Dz,01009143432,"Brīvības iela 152 - 24, Rīga, LV-1012",NULL,Rīga,NULL,5/26/2023,120000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000270027001,752,26655,Triju vai vairāku dzīvokļu mājas,1122,8,508.5,3397.1,12012,23 - Dzelzsbetons,1984,20,01000270027001,0,1,01000270027001024,1,1,1122,3,3,75.2,71.4,8,3
24464,1148990,Dz,01000260132,"Brīvības iela 159 - 15, Rīga, LV-1012",NULL,Rīga,NULL,6/21/2023,88000,01000260132,66,4541,19.61, 07,"703(1252), 801(97)",3,01000260132001,66,4541,Triju vai vairāku dzīvokļu mājas,1122,6,323.6,1699.7,7100,2908 - Silikātķieģeļi,1885,55,"1000260132003, 1000260132002, 1000260132001",0,1,01000260132001015,1,1,1122,6,6,59.4,59.4,5,3
24464,1130734,Dz,01000260132,"Brīvības iela 159A - 32, Rīga, LV-1012",NULL,Rīga,NULL,3/1/2023,30000,01000260132,253,40869,8.35, 07,"703(1252), 801(97)",3,01000260132003,253,40869,Triju vai vairāku dzīvokļu mājas,1122,6,483.6,2561.7,10180,2908 - Silikātķieģeļi,1885,60,"1000260132003, 1000260132002, 1000260132001",0,1,01000260132003013,1,1,1122,2,2,25.3,25.3,5,1
24464,1131184,Dz,01000260132,"Brīvības iela 159A - 66, Rīga, LV-1012",NULL,Rīga,NULL,3/9/2023,40000,01000260132,262,40869,8.65, 07,"703(1252), 801(97)",3,01000260132003,262,40869,Triju vai vairāku dzīvokļu mājas,1122,6,483.6,2561.7,10180,2908 - Silikātķieģeļi,1885,60,"1000260132003, 1000260132002, 1000260132001",0,1,01000260132003047,1,1,1122,5,5,26.2,26.2,2,1
2211,1172339,Dz,01000260132,"Brīvības iela 159A - 73, Rīga, LV-1012",NULL,Rīga,NULL,12/5/2023,21000,01000260132,307,40869,10.13, 07,"703(1252), 801(97)",3,01000260132003,307,40869,Triju vai vairāku dzīvokļu mājas,1122,6,483.6,2561.7,10180,2908 - Silikātķieģeļi,1885,60,"1000260132003, 1000260132002, 1000260132001",0,1,01000260132003054,1,1,1122,6,6,30.7,30.7,3,1
24464,1172339,Dz,01000260132,"Brīvības iela 159A - 73, Rīga, LV-1012",NULL,Rīga,NULL,12/5/2023,21000,01000260132,307,40869,10.13, 07,"703(1252), 801(97)",3,01000260132003,307,40869,Triju vai vairāku dzīvokļu mājas,1122,6,483.6,2561.7,10180,2908 - Silikātķieģeļi,1885,60,"1000260132003, 1000260132002, 1000260132001",0,1,01000260132003054,1,1,1122,6,6,30.7,30.7,3,1
24464,1120153,Dz,01009948055,"Brīvības iela 160B - 40, Rīga, LV-1012",NULL,Rīga,NULL,12/6/2022,19000,01000270022,101,9153,10.41, 07,"702(259), 703(629), 801(55)",3,01000270022003,101,9153,Triju vai vairāku dzīvokļu mājas,1122,6,137.1,649.2,2891,2907 - Māla ķieģeļi,1914,55,"1000270022003, 1000270022002, 1000270022001",0,1,01000270022003040,1,1,1122,2,2,20.2,20.2,3,1
24464,1150597,Dz,01009230222,"Brīvības iela 161 - 7, Rīga, LV-1012",NULL,Rīga,NULL,7/5/2023,160000,01000260210,708,9755,68.8, 07,"702(659), 801(289)",1,01000260210001,708,9755,Triju vai vairāku dzīvokļu mājas,1122,5,287.6,1245.5,5095,2907 - Māla ķieģeļi,"1935, 2017",27,01000260210001,0,1,01000260210001019,1,1,1122,2,2,70.8,70.8,5,3
24464,1152787,Dz,01009046385,"Brīvības iela 162 - 13, Rīga, LV-1012",NULL,Rīga,NULL,8/8/2023,42000,01000270021,311,16854,15.57, 07,"703(724), 801(77), 902(43)",1,01000270021001,311,16854,Triju vai vairāku dzīvokļu mājas,1122,6,368.6,1865.5,7672,2908 - Silikātķieģeļi,1880,40,01000270021001,0,1,01000270021001013,1,1,1122,1,1,31.1,31.1,4,1
24464,1157059,Dz,01009192730,"Brīvības iela 162 k-2 - 27, Rīga, LV-1012",NULL,Rīga,NULL,9/6/2023,107000,01000270084,657,83900,16.12, 07,"703(1986), 801(48), 1001(25)",1,01000270084001,657,83900,Triju vai vairāku dzīvokļu mājas,1122,8,1667.1,10789.2,40403,"2808 - Keramzītbetona paneļi, 2907 - Māla ķieģeļi",1978,31,01000270084001,0,1,01000270084001027,1,1,1122,6,6,65.7,61.5,12,3
24464,1150874,Dz,01009043306,"Brīvības iela 162 k-2 - 28, Rīga, LV-1012",NULL,Rīga,NULL,8/1/2023,121550.91,NULL,NULL,NULL,NULL,NULL,NULL,1,01000270084001,871,83900,Triju vai vairāku dzīvokļu mājas,1122,8,1667.1,10789.2,40403,"2808 - Keramzītbetona paneļi, 2907 - Māla ķieģeļi",1978,31,01000270084001,0,1,01000270084001028,1,1,1122,6,6,87.1,80.9,10,4
24464,1121547,Dz,01009122174,"Brīvības iela 164 - 1A, Rīga, LV-1012",NULL,Rīga,NULL,1/4/2023,38500,01000270020,472,9349,26.76, 07,"702(134), 703(334), 1001(62)",3,01000270020001,472,9349,Triju vai vairāku dzīvokļu mājas,1122,6,186.3,942.1,3865,2907 - Māla ķieģeļi,"1908, 2020",45,"1000270020003, 1000270020002, 1000270020001",0,1,01000270020001008,1,1,1122,2,2,46.6,46.6,4,1
24464,1137222,Dz,01009197180,"Brīvības iela 177 - 4, Rīga, LV-1012",NULL,Rīga,NULL,5/2/2023,117980,NULL,NULL,NULL,NULL,NULL,NULL,1,01000260204001,13,500,Triju vai vairāku dzīvokļu mājas,1122,6,786.6,3620.6,14711,2908 - Silikātķieģeļi,1997,0,01000260204001,0,1,01000260204001004,1,1,1122,3,3,76.8,71.7,10,4
24464,1137050,Dz,01009110311,"Brīvības iela 181 - 2, Rīga, LV-1012",NULL,Rīga,NULL,4/26/2023,62000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000260214001,4069,60805,Triju vai vairāku dzīvokļu mājas,1122,5,172.8,790.1,2908,2908 - Silikātķieģeļi,1961,20,01000260214001,0,1,01000260214001002,1,1,1122,1,1,40.7,40.7,5,2
24464,1138696,Dz,01009206494,"Brīvības iela 181 - 5, Rīga, LV-1012",NULL,Rīga,NULL,5/17/2023,60000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000260214001,833,12161,Triju vai vairāku dzīvokļu mājas,1122,5,172.8,790.1,2908,2908 - Silikātķieģeļi,1961,20,01000260214001,0,1,01000260214001005,1,1,1122,2,2,41.6,41.2,6,2
24464,1166583,Dz,01009258323,"Brīvības iela 183 k-1 - 49, Rīga, LV-1012",NULL,Rīga,NULL,10/23/2023,113500,01000260013,233,10489,28.92, 07,"702(499), 703(635), 801(99), 902(44), 1002(25)",2,01000260013002,233,10489,Triju vai vairāku dzīvokļu mājas,1122,6,342,1803.9,7891,"2807 - Keramzītbetona bloki, 2907 - Māla ķieģeļi","1939, 2016",31,"1000260013002, 1000260013001",0,1,01000260013002031,1,1,1122,6,6,70,70,4,2
24464,1167962,Dz,01009286433,"Brīvības iela 183 k-1 - 50, Rīga, LV-1012",NULL,Rīga,NULL,11/13/2023,125000,01000260013,739,31467,30.58, 07,"702(499), 703(635), 801(99), 902(44), 1002(25)",2,01000260013002,739,31467,Triju vai vairāku dzīvokļu mājas,1122,6,342,1803.9,7891,"2807 - Keramzītbetona bloki, 2907 - Māla ķieģeļi","1939, 2016",31,"1000260013002, 1000260013001",0,1,01000260013002032,1,1,1122,6,6,74,74,4,2
24464,1122483,T,01009282077,"Brīvības iela 46 - 10, Rīga, LV-1011",NULL,Rīga,NULL,1/9/2023,1200,01000210029,54,29075,1.4, 07,"703(527), 801(226)",1,01000210029001,54,29075,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,1,0,01000210029001051,1,1,1274,-1,-1,5.4,0,1,0
24464,1122486,T,01009282082,"Brīvības iela 46 - 15, Rīga, LV-1011",NULL,Rīga,NULL,1/9/2023,1600,01000210029,14,5815,1.81, 07,"703(527), 801(226)",1,01000210029001,14,5815,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,1,0,01000210029001056,1,1,1274,-1,-1,7,0,1,0
24464,1127370,T,01009282084,"Brīvības iela 46 - 17, Rīga, LV-1011",NULL,Rīga,NULL,2/15/2023,2000,01000210029,14,5815,1.81, 07,"703(527), 801(226)",1,01000210029001,14,5815,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,1,0,01000210029001058,1,1,1274,-1,-1,7,0,1,0
24464,1142246,T,01009282092,"Brīvības iela 46 - 1A, Rīga, LV-1011",NULL,Rīga,NULL,2/15/2023,5800,01000210029,264,29075,6.84, 07,"703(527), 801(226)",1,01000210029001,264,29075,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,1,0,01000210029001066,1,1,1274,-1,-1,26.4,0,3,0
24464,1141499,Dz,01009282058,"Brīvības iela 46 - 24, Rīga, LV-1011",NULL,Rīga,NULL,6/2/2023,280000,01000210029,904,29075,23.41, 07,"703(527), 801(226)",1,01000210029001,904,29075,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,0,1,01000210029001032,1,1,1122,2,2,90.4,88.7,6,3
24464,1129503,Dz,01009282061,"Brīvības iela 46 - 31, Rīga, LV-1011",NULL,Rīga,NULL,3/6/2023,297000,01000210029,1278,29075,33.1, 07,"703(527), 801(226)",1,01000210029001,1278,29075,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,0,1,01000210029001035,1,1,1122,5,5,127.8,127.8,7,4
24464,1162779,Dz,01009282045,"Brīvības iela 46 - 36, Rīga, LV-1011",NULL,Rīga,NULL,10/19/2023,180000,01000210029,712,29075,18.44, 07,"703(527), 801(226)",1,01000210029001,712,29075,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,0,1,01000210029001009,1,1,1122,2,2,71.2,71.2,3,2
24464,1122571,Dz,01009282067,"Brīvības iela 46 - 44, Rīga, LV-1011",NULL,Rīga,NULL,1/9/2023,200500,01000210029,251,5815,32.5, 07,"703(527), 801(226)",1,01000210029001,251,5815,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,0,1,01000210029001041,1,1,1122,6,6,120.2,120.2,5,2
24464,1162782,T,01009282074,"Brīvības iela 46 - 7, Rīga, LV-1011",NULL,Rīga,NULL,10/19/2023,5000,01000210029,14,5815,1.81, 07,"703(527), 801(226)",1,01000210029001,14,5815,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,1,0,01000210029001048,1,1,1274,-1,-1,7,0,1,0
24464,1122485,T,01009282075,"Brīvības iela 46 - 8, Rīga, LV-1011",NULL,Rīga,NULL,1/9/2023,3000,01000210029,131,29075,3.39, 07,"703(527), 801(226)",1,01000210029001,131,29075,Triju vai vairāku dzīvokļu mājas,1122,6,747.9,3348.5,16432,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1912, 2015",30,01000210029001,1,0,01000210029001049,1,1,1274,-1,-1,13.1,0,1,0
24464,1170565,T,01009253367,"Brīvības iela 47 - 11B, Rīga, LV-1010",NULL,Rīga,NULL,12/6/2023,1000,01000200084,392,333297,1.04, 07,"703(542), 801(341)",2,01000200084001,392,333297,Triju vai vairāku dzīvokļu mājas,1122,7,792,3868.2,17749,2907 - Māla ķieģeļi,1909,31,"1000200084002, 1000200084001",1,0,01000200084001029,1,9,1274,-1,-1,39.2,0,5,0
24464,1128006,Dz,01009280620,"Brīvības iela 47 - 8, Rīga, LV-1010",NULL,Rīga,NULL,2/20/2023,270000,01000200084,2070,37033,49.36, 07,"703(542), 801(341)",2,01000200084001,2070,37033,Triju vai vairāku dzīvokļu mājas,1122,7,792,3868.2,17749,2907 - Māla ķieģeļi,1909,31,"1000200084002, 1000200084001",0,1,01000200084001026,1,1,1122,5,5,207,207,13,7
24464,1124752,Dz,01009090137,"Brīvības iela 48 - 10, Rīga, LV-1011",NULL,Rīga,NULL,12/20/2022,87600,01000210095,1886,38517,21.99, 07,702(449),1,01000210095001,1886,38517,Triju vai vairāku dzīvokļu mājas,1122,5,383.7,1667.6,7975,2907 - Māla ķieģeļi,1910,50,01000210095001,0,1,01000210095001018,1,1,1122,3,3,70,70,5,3
24464,1160989,Dz,01009090137,"Brīvības iela 48 - 10, Rīga, LV-1011",NULL,Rīga,NULL,9/29/2023,90000,01000210095,1886,38517,21.99, 07,702(449),1,01000210095001,1886,38517,Triju vai vairāku dzīvokļu mājas,1122,5,383.7,1667.6,7975,2907 - Māla ķieģeļi,1910,50,01000210095001,0,1,01000210095001018,1,1,1122,3,3,70,70,5,3
24464,1159216,Dz,01009041651,"Brīvības iela 48 - 12, Rīga, LV-1011",NULL,Rīga,NULL,9/26/2023,105000,01000210095,4561,51356,39.88, 07,702(449),1,01000210095001,4561,51356,Triju vai vairāku dzīvokļu mājas,1122,5,383.7,1667.6,7975,2907 - Māla ķieģeļi,1910,50,01000210095001,0,1,01000210095001012,1,1,1122,4,4,133.2,133.2,10,6
24464,1142927,T,01009163565,"Brīvības iela 60 - 1A, Rīga, LV-1011",NULL,Rīga,NULL,6/8/2023,28000,01000220053,709,18117,61.72, 07,"701(225), 702(457), 703(658), 801(237)",3,01000220053001,709,18117,Triju vai vairāku dzīvokļu mājas,1122,7,268.1,1218.6,4970,2908 - Silikātķieģeļi,1962,30,"1000220053003, 1000220053002, 1000220053001",1,0,01000220053001019,1,1,1230,-1,-1,70.9,0,10,0
24464,1127853,Dz,01009250555,"Brīvības iela 60 - 20, Rīga, LV-1011",NULL,Rīga,NULL,2/15/2023,30000,01000220053,140,6039,36.56, 07,"701(225), 702(457), 703(658), 801(237)",3,01000220053002,140,6039,Triju vai vairāku dzīvokļu mājas,1122,2,211.6,306.9,1061,11 - Kokmateriāli,1860,70,"1000220053003, 1000220053002, 1000220053001",0,1,01000220053002005,1,1,1122,2,2,40.3,40.3,4,1
24464,1133622,Dz,01009207239,"Brīvības iela 60 - 21, Rīga, LV-1011",NULL,Rīga,NULL,4/6/2023,47000,01000220053,17,549,48.83, 07,"701(225), 702(457), 703(658), 801(237)",3,01000220053002,17,549,Triju vai vairāku dzīvokļu mājas,1122,2,211.6,306.9,1061,11 - Kokmateriāli,1860,70,"1000220053003, 1000220053002, 1000220053001",0,1,01000220053002006,1,1,1122,2,2,56.1,56.1,5,2
24464,1160059,T,01009193010,"Brīvības iela 64 - 1, Rīga, LV-1011",NULL,Rīga,NULL,9/27/2023,100000,01000220051,687,8954,48.03, 07,"703(503), 801(123)",1,01000220051001,687,8954,Triju vai vairāku dzīvokļu mājas,1122,6,255.5,1152.9,5420,2908 - Silikātķieģeļi,1903,35,01000220051001,1,0,01000220051001001,1,1,1220,1,1,67.4,0,6,0
24464,1160101,Dz,01009001250,"Brīvības iela 66 - 1, Rīga, LV-1011",NULL,Rīga,NULL,10/3/2023,60000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000220050001,7769,250932,Triju vai vairāku dzīvokļu mājas,1122,6,594.4,2909.9,13392,2908 - Silikātķieģeļi,1910,40,"1000220050002, 1000220050001",0,1,01000220050001001,1,1,1122,2,2,77.8,77.6,9,3
24464,1151404,Dz,01009001739,"Brīvības iela 66 - 17, Rīga, LV-1011",NULL,Rīga,NULL,8/4/2023,99000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000220050001,5207,250932,Triju vai vairāku dzīvokļu mājas,1122,6,594.4,2909.9,13392,2908 - Silikātķieģeļi,1910,40,"1000220050002, 1000220050001",0,1,01000220050001017,1,1,1122,5,5,52.2,52.2,7,2
24464,1149678,Dz,01009193016,"Brīvības iela 66 - 18, Rīga, LV-1011",NULL,Rīga,NULL,7/21/2023,100000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000220050001,395,20911,Triju vai vairāku dzīvokļu mājas,1122,6,594.4,2909.9,13392,2908 - Silikātķieģeļi,1910,40,"1000220050002, 1000220050001",0,1,01000220050001018,1,1,1122,5,5,47.4,47.4,7,2
24464,1145428,Dz,01009250378,"Brīvības iela 72 k-2 - 12, Rīga, LV-1011",NULL,Rīga,NULL,6/15/2023,220000,01000222011,21,787,46.88, 07,"703(1679), 801(56), 902(22)",1,01000220020001,21,787,Triju vai vairāku dzīvokļu mājas,1122,7,1046.6,5932.1,26941,2907 - Māla ķieģeļi,1910,49,01000220020001,0,1,01000220020001012,1,1,1122,4,4,136.5,131.9,12,4
24464,1142796,Dz,01009225287,"Brīvības iela 74 - 10, Rīga, LV-1011",NULL,Rīga,NULL,6/5/2023,30000,01000220017,891,46307,24.34, 07,"703(857), 801(286), 901(122)",1,01000220017001,891,46307,Triju vai vairāku dzīvokļu mājas,1122,6,1018.7,5119,23422,2907 - Māla ķieģeļi,1914,51,01000220017001,0,1,01000220017001010,1,1,1122,2,2,89.1,89.1,9,4
24464,1133594,Dz,01009225292,"Brīvības iela 74 - 15, Rīga, LV-1011",NULL,Rīga,NULL,4/3/2023,193300,01000220017,975,46307,26.63, 07,"703(857), 801(286), 901(122)",1,01000220017001,975,46307,Triju vai vairāku dzīvokļu mājas,1122,6,1018.7,5119,23422,2907 - Māla ķieģeļi,1914,51,01000220017001,0,1,01000220017001015,1,1,1122,4,4,97.9,97.9,5,3
24464,1145247,Dz,01009225296,"Brīvības iela 74 - 19, Rīga, LV-1011",NULL,Rīga,NULL,6/21/2023,185000,01000220017,949,46307,25.92, 07,"703(857), 801(286), 901(122)",1,01000220017001,949,46307,Triju vai vairāku dzīvokļu mājas,1122,6,1018.7,5117.3,23422,2907 - Māla ķieģeļi,1914,51,01000220017001,0,1,01000220017001019,1,1,1122,6,6,92.5,89.8,7,3
24464,1125131,Dz,01009001341,"Brīvības iela 76 - 20, Rīga, LV-1001",NULL,Rīga,NULL,2/1/2023,80850,01000220016,908,30241,55.37, 07,"703(1560), 801(284)",1,01000220016001,908,30241,Triju vai vairāku dzīvokļu mājas,1122,6,1346.3,7069.7,27251,2907 - Māla ķieģeļi,1907,34,01000220016001,0,1,01000220016001020,1,1,1122,4,4,181.6,179.5,15,7
